r,g,b,r_new,g_new,b_new
208,144,240,144,171,235
208,160,0,206,160,0
208,160,16,206,160,27
208,160,32,205,161,61
208,160,48,205,161,52
208,160,64,205,161,66
208,160,80,201,163,95
208,160,96,201,163,99
208,160,112,200,164,111
208,160,128,191,167,132
208,160,144,191,167,145
208,160,160,190,168,159
208,160,176,190,168,175
208,160,192,176,172,190
208,160,208,174,174,205
208,160,224,175,174,221
208,160,240,151,179,237
208,176,0,206,174,0
208,176,16,206,175,27
208,176,32,205,175,61
208,176,48,205,175,52
208,176,64,205,176,66
208,176,80,201,176,95
208,176,96,201,176,99
208,176,112,200,179,111
208,176,128,191,179,132
208,176,144,191,179,145
208,176,160,190,183,159
208,176,176,190,183,175
208,176,192,176,184,190
208,176,208,174,189,205
208,176,224,174,189,221
208,176,240,151,190,237
208,192,0,244,191,0
208,192,16,244,192,13
208,192,32,243,184,37
208,192,48,243,184,56
208,192,64,243,184,69
208,192,80,240,186,78
208,192,96,240,186,98
208,192,112,239,187,114
208,192,128,233,188,127
208,192,144,233,188,145
208,192,160,231,190,161
208,192,176,231,190,175
208,192,192,221,193,192
208,192,208,218,196,208
208,192,224,218,196,222
208,192,240,203,199,239
208,208,0,247,199,0
208,208,16,247,199,46
208,208,32,246,190,91
208,208,48,246,190,64
208,208,64,246,190,84
208,208,80,242,192,124
208,208,96,242,192,111
208,208,112,242,192,119
208,208,128,236,195,156
208,208,144,236,195,155
208,208,160,236,195,161
208,208,176,236,195,175
208,208,192,225,200,197
208,208,208,225,201,208
208,208,224,225,201,218
208,208,240,207,205,239
208,224,0,247,204,0
208,224,16,247,204,46
208,224,32,246,198,91
208,224,48,246,198,64
208,224,64,246,199,84
208,224,80,242,199,124
208,224,96,242,199,111
208,224,112,242,201,119
208,224,128,236,202,156
208,224,144,236,202,155
208,224,160,236,205,161
208,224,176,236,205,175
208,224,192,225,206,197
208,224,208,225,211,208
208,224,224,225,211,218
208,224,240,207,211,239
208,240,0,255,207,137
208,240,16,255,208,121
208,240,32,255,207,118
208,240,48,255,207,136
208,240,64,255,208,133
208,240,80,255,208,123
208,240,96,255,208,143
208,240,112,255,210,151
208,240,128,255,212,142
208,240,144,255,212,160
208,240,160,254,214,175
208,240,176,254,214,185
208,240,192,255,217,192
208,240,208,253,220,208
208,240,224,253,220,223
208,240,240,254,227,238
224,0,0,149,105,0
224,0,16,149,105,8
224,0,32,147,103,23
224,0,48,147,103,36
224,0,64,144,103,52
224,0,80,142,106,63
224,0,96,142,106,83
224,0,112,136,106,105
224,0,128,136,106,118
224,0,144,130,113,137
224,0,160,118,113,152
224,0,176,118,113,165
224,0,192,105,122,177
224,0,208,82,122,193
224,0,224,82,122,211
224,0,240,51,140,223
224,16,0,151,114,0
224,16,16,151,113,9
224,16,32,149,113,23
224,16,48,149,113,37
224,16,64,146,113,52
224,16,80,144,114,64
224,16,96,144,114,86
224,16,112,138,116,103
224,16,128,132,120,121
224,16,144,132,120,133
224,16,160,121,123,152
224,16,176,121,123,168
224,16,192,107,127,180
224,16,208,86,132,194
224,16,224,86,132,212
224,16,240,57,142,223
224,32,0,153,118,0
224,32,16,153,116,8
224,32,32,151,116,24
224,32,48,151,116,35
224,32,64,149,117,50
224,32,80,147,117,65
224,32,96,147,117,88
224,32,112,140,120,105
224,32,128,135,122,121
224,32,144,135,122,135
224,32,160,123,127,152
224,32,176,123,127,166
224,32,192,112,130,184
224,32,208,90,136,198
224,32,224,90,136,212
224,32,240,57,142,225
224,48,0,153,111,0
224,48,16,153,110,8
224,48,32,151,110,24
224,48,48,151,109,37
224,48,64,149,109,53
224,48,80,147,112,64
224,48,96,147,112,86
224,48,112,140,112,105
224,48,128,135,118,119
224,48,144,135,118,135
224,48,160,123,119,151
224,48,176,123,119,165
224,48,192,112,127,181
224,48,208,90,128,199
224,48,224,90,128,212
224,48,240,46,141,225
224,64,0,162,119,0
224,64,16,162,118,11
224,64,32,160,119,24
224,64,48,160,119,37
224,64,64,158,118,53
224,64,80,156,120,67
224,64,96,156,120,87
224,64,112,150,122,105
224,64,128,145,125,121
224,64,144,145,125,137
224,64,160,134,128,153
224,64,176,134,128,168
224,64,192,122,133,185
224,64,208,105,136,200
224,64,224,105,136,214
224,64,240,60,146,226
224,80,0,169,130,0
224,80,16,169,129,9
224,80,32,168,129,27
224,80,48,168,130,40
224,80,64,165,130,55
224,80,80,164,130,67
224,80,96,164,130,90
224,80,112,158,133,105
224,80,128,154,134,121
224,80,144,154,134,137
224,80,160,142,139,153
224,80,176,142,139,169
224,80,192,136,140,184
224,80,208,115,147,199
224,80,224,115,147,215
224,80,240,102,149,230
224,96,0,169,128,0
224,96,16,169,128,9
224,96,32,168,127,27
224,96,48,168,127,40
224,96,64,165,127,55
224,96,80,164,129,67
224,96,96,164,129,89
224,96,112,158,130,105
224,96,128,154,134,121
224,96,144,154,134,137
224,96,160,142,135,155
224,96,176,142,135,168
224,96,192,136,141,184
224,96,208,115,143,201
224,96,224,115,143,215
224,96,240,98,150,230
224,112,0,188,135,0
224,112,16,188,136,13
224,112,32,187,135,27
224,112,48,187,134,40
224,112,64,185,135,57
224,112,80,183,137,73
224,112,96,183,136,91
224,112,112,178,138,107
224,112,128,178,138,122
224,112,144,174,141,139
224,112,160,165,143,154
224,112,176,165,143,170
224,112,192,157,148,187
224,112,208,144,150,199
224,112,224,144,150,217
224,112,240,123,157,232
224,128,0,198,151,0
224,128,16,188,149,13
224,128,32,187,148,27
224,128,48,197,151,47
224,128,64,196,152,61
224,128,80,194,152,72
224,128,96,194,152,93
224,128,112,178,152,107
224,128,128,186,155,124
224,128,144,186,155,141
224,128,160,176,160,158
224,128,176,176,160,172
224,128,192,173,160,189
224,128,208,155,167,205
224,128,224,155,167,218
224,128,240,149,167,235
224,144,0,198,153,0
224,144,16,198,153,11
224,144,32,197,154,31
224,144,48,197,154,47
224,144,64,196,154,61
224,144,80,194,155,72
224,144,96,194,155,93
224,144,112,189,156,110
224,144,128,186,159,124
224,144,144,186,159,142
224,144,160,176,161,158
224,144,176,176,161,171
224,144,192,173,165,189
224,144,208,155,167,205
224,144,224,155,167,218
224,144,240,149,171,235
224,160,0,223,159,0
224,160,16,223,159,27
224,160,32,222,161,61
224,160,48,222,161,52
224,160,64,222,161,66
224,160,80,219,163,95
224,160,96,219,163,99
224,160,112,218,164,111
224,160,128,213,167,132
224,160,144,213,167,145
224,160,160,208,168,159
224,160,176,208,168,175
224,160,192,202,172,191
224,160,208,192,174,205
224,160,224,192,174,221
224,160,240,181,179,237
224,176,0,223,174,0
224,176,16,223,175,27
224,176,32,222,175,61
224,176,48,222,175,52
224,176,64,222,176,66
224,176,80,219,176,95
224,176,96,219,176,99
224,176,112,218,179,111
224,176,128,213,179,132
224,176,144,213,179,145
224,176,160,208,183,159
224,176,176,208,183,175
224,176,192,202,184,190
224,176,208,192,189,205
224,176,224,192,189,221
224,176,240,183,190,237
224,192,0,237,191,0
224,192,16,237,192,13
224,192,32,236,184,37
224,192,48,236,184,56
224,192,64,234,184,69
224,192,80,234,186,78
224,192,96,234,186,98
224,192,112,229,187,114
224,192,128,228,188,127
224,192,144,228,188,145
224,192,160,219,190,161
224,192,176,219,190,175
224,192,192,217,193,192
224,192,208,204,196,208
224,192,224,204,196,222
224,192,240,201,199,239
224,208,0,250,199,0
224,208,16,250,199,46
224,208,32,249,190,91
224,208,48,249,190,64
224,208,64,249,190,84
224,208,80,246,192,124
224,208,96,246,192,111
224,208,112,246,192,119
224,208,128,242,195,156
224,208,144,242,195,155
224,208,160,242,195,161
224,208,176,242,195,175
224,208,192,235,200,197
224,208,208,235,201,208
224,208,224,235,201,218
224,208,240,223,205,239
224,224,0,250,204,0
224,224,16,250,204,46
224,224,32,249,198,91
224,224,48,249,198,64
224,224,64,249,199,84
224,224,80,246,199,124
224,224,96,246,199,111
224,224,112,246,201,119
224,224,128,242,202,156
224,224,144,242,202,155
224,224,160,242,205,161
224,224,176,242,205,175
224,224,192,235,206,197
224,224,208,235,211,208
224,224,224,235,211,218
224,224,240,223,211,239
224,240,0,255,207,137
224,240,16,255,208,121
224,240,32,255,207,118
224,240,48,255,207,136
224,240,64,255,208,133
224,240,80,255,208,123
224,240,96,255,208,143
224,240,112,254,210,151
224,240,128,255,212,142
224,240,144,255,212,160
224,240,160,250,214,175
224,240,176,250,214,185
224,240,192,254,217,192
224,240,208,243,220,208
224,240,224,243,220,223
224,240,240,250,227,238
240,0,0,159,130,0
240,0,16,158,130,13
240,0,32,159,128,17
240,0,48,159,128,24
240,0,64,156,128,43
240,0,80,153,131,69
240,0,96,153,131,86
240,0,112,147,131,102
240,0,128,147,131,117
240,0,144,144,136,135
240,0,160,129,136,151
240,0,176,129,136,163
240,0,192,125,143,183
240,0,208,92,143,198
240,0,224,92,143,206
240,0,240,88,152,227
240,16,0,161,123,0
240,16,16,160,123,12
240,16,32,161,122,16
240,16,48,161,122,24
240,16,64,158,123,44
240,16,80,156,124,69
240,16,96,156,124,84
240,16,112,149,127,99
240,16,128,146,128,121
240,16,144,146,128,133
240,16,160,132,133,151
240,16,176,132,133,167
240,16,192,127,135,180
240,16,208,92,142,193
240,16,224,92,142,208
240,16,240,92,144,227
240,32,0,163,124,0
240,32,16,162,122,12
240,32,32,162,122,18
240,32,48,162,122,26
240,32,64,159,122,46
240,32,80,157,123,69
240,32,96,157,123,85
240,32,112,150,127,102
240,32,128,150,127,117
240,32,144,148,127,136
240,32,160,133,133,148
240,32,176,133,133,166
240,32,192,130,134,183
240,32,208,97,144,196
240,32,224,97,144,208
240,32,240,95,143,227
240,48,0,163,133,0
240,48,16,162,131,12
240,48,32,162,130,18
240,48,48,162,130,26
240,48,64,159,130,42
240,48,80,157,133,67
240,48,96,157,133,86
240,48,112,150,134,103
240,48,128,148,137,120
240,48,144,148,137,136
240,48,160,133,138,150
240,48,176,133,138,166
240,48,192,130,144,181
240,48,208,97,146,198
240,48,224,97,146,210
240,48,240,95,153,227
240,64,0,172,132,0
240,64,16,171,132,13
240,64,32,171,131,18
240,64,48,171,131,26
240,64,64,169,131,46
240,64,80,166,133,72
240,64,96,166,133,85
240,64,112,161,135,102
240,64,128,157,136,121
240,64,144,157,136,135
240,64,160,147,140,150
240,64,176,147,140,166
240,64,192,140,143,182
240,64,208,120,147,196
240,64,224,120,147,215
240,64,240,109,151,229
240,80,0,178,131,0
240,80,16,177,130,12
240,80,32,177,130,21
240,80,48,177,131,32
240,80,64,174,132,50
240,80,80,173,131,70
240,80,96,173,131,86
240,80,112,167,135,103
240,80,128,164,135,121
240,80,144,164,135,138
240,80,160,151,141,154
240,80,176,151,141,169
240,80,192,148,141,183
240,80,208,113,151,200
240,80,224,113,151,214
240,80,240,119,149,230
240,96,0,178,143,0
240,96,16,177,143,12
240,96,32,177,143,21
240,96,48,177,143,32
240,96,64,174,142,50
240,96,80,173,143,70
240,96,96,173,144,88
240,96,112,167,145,105
240,96,128,167,145,119
240,96,144,164,148,137
240,96,160,151,150,152
240,96,176,151,150,167
240,96,192,148,154,184
240,96,208,113,157,198
240,96,224,113,157,211
240,96,240,119,162,230
240,112,0,195,149,0
240,112,16,195,148,16
240,112,32,194,148,21
240,112,48,194,149,32
240,112,64,192,149,51
240,112,80,191,150,75
240,112,96,191,150,89
240,112,112,187,151,105
240,112,128,187,151,122
240,112,144,183,154,138
240,112,160,175,156,152
240,112,176,175,156,172
240,112,192,168,159,185
240,112,208,155,162,199
240,112,224,155,162,217
240,112,240,144,167,232
240,128,0,206,150,0
240,128,16,195,151,16
240,128,32,206,149,26
240,128,48,206,149,40
240,128,64,192,152,51
240,128,80,202,149,74
240,128,96,202,149,92
240,128,112,187,155,105
240,128,128,195,153,124
240,128,144,195,153,139
240,128,160,184,159,156
240,128,176,184,159,170
240,128,192,182,158,186
240,128,208,161,166,204
240,128,224,161,166,216
240,128,240,160,165,234
240,144,0,206,162,0
240,144,16,206,162,13
240,144,32,206,162,26
240,144,48,206,162,40
240,144,64,203,164,56
240,144,80,202,165,74
240,144,96,202,165,92
240,144,112,197,166,108
240,144,128,195,167,124
240,144,144,195,168,140
240,144,160,184,170,155
240,144,176,184,170,171
240,144,192,182,173,188
240,144,208,161,176,204
240,144,224,161,176,218
240,144,240,160,180,234
240,160,0,230,174,0
240,160,16,229,172,19
240,160,32,229,175,26
240,160,48,229,175,40
240,160,64,228,174,58
240,160,80,226,174,81
240,160,96,226,174,93
240,160,112,223,175,109
240,160,128,219,178,128
240,160,144,219,178,141
240,160,160,214,179,157
240,160,176,214,179,174
240,160,192,208,183,189
240,160,208,199,184,204
240,160,224,199,184,222
240,160,240,190,189,236
240,176,0,230,183,0
240,176,16,229,178,19
240,176,32,229,183,26
240,176,48,229,183,40
240,176,64,228,180,58
240,176,80,226,179,81
240,176,96,226,179,93
240,176,112,223,181,109
240,176,128,219,182,128
240,176,144,219,182,141
240,176,160,214,186,157
240,176,176,214,186,174
240,176,192,208,186,189
240,176,208,199,191,204
240,176,224,199,191,221
240,176,240,190,193,236
240,192,0,239,189,80
240,192,16,239,189,71
240,192,32,239,189,55
240,192,48,239,189,82
240,192,64,238,190,91
240,192,80,239,191,85
240,192,96,239,191,104
240,192,112,235,192,119
240,192,128,236,194,128
240,192,144,236,194,144
240,192,160,228,196,160
240,192,176,228,196,175
240,192,192,225,198,191
240,192,208,212,202,207
240,192,224,212,202,222
240,192,240,209,204,238
240,208,0,255,200,80
240,208,16,255,200,99
240,208,32,255,201,106
240,208,48,255,201,90
240,208,64,255,201,103
240,208,80,255,203,124
240,208,96,255,203,114
240,208,112,255,203,123
240,208,128,253,206,152
240,208,144,253,206,153
240,208,160,253,206,160
240,208,176,253,206,176
240,208,192,245,210,195
240,208,208,245,212,207
240,208,224,245,212,223
240,208,240,234,216,239
240,224,0,255,204,80
240,224,16,255,204,99
240,224,32,255,204,106
240,224,48,255,204,90
240,224,64,255,205,103
240,224,80,255,206,124
240,224,96,255,206,114
240,224,112,255,207,123
240,224,128,253,208,152
240,224,144,253,208,153
240,224,160,253,212,160
240,224,176,253,212,176
240,224,192,245,212,195
240,224,208,245,219,207
240,224,224,245,219,223
240,224,240,234,218,239
240,240,0,252,209,146
240,240,16,252,206,119
240,240,32,252,209,93
240,240,48,252,209,139
240,240,64,251,206,137
240,240,80,252,207,115
240,240,96,252,207,145
240,240,112,249,209,157
240,240,128,251,210,140
240,240,144,251,210,161
240,240,160,245,212,177
240,240,176,245,212,187
240,240,192,249,214,189
240,240,208,240,217,204
240,240,224,240,217,222
240,240,240,245,222,229
